code,stop_name,street_name,lat,lng,route
,PASAR SENI (PLATFORM A7 - A8),JSM,3.142984,101.695636,180
KL105,KL105 LRT MASJID JAMEK,JLN TUN PERAK,3.149428687,101.6961895,180;190;851
KL1820,KL1820 DATARAN MERDEKA,JLN RAJA,3.149957,101.693829,180
KL39,KL39 MENARA DBKL,JLN RAJA LAUT,3.153669,101.694597,180;190
KL996,KL996 PERUMAHAN SENTUL IMPIAN,JLN TAMAN DATO SENU,3.195374,101.691975,180
KL1005,KL1005 PADANG DATO SENU,JLN DATO SENU 18,3.195966129,101.6957465,180
KL1007,KL1007 KOMERSIAL DATO SENU,JLN DATO SENU 18,3.193629,101.695757,180
KL1013,KL1013 TAMAN DATO SENU,JLN DATO SENU 3,3.193997,101.694054,180
KL1014,KL1014 PERUMAHAN SENTUL IMPIAN,JLN TAMAN DATO SENU,3.195259,101.692095,180
KL106,KL106 MENARA UAB/CIMB,JLN TUN PERAK,3.150702338,101.6955667,180;851
KL107,KL107 LRT MASJID JAMEK,JLN TUN PERAK,3.149509333,101.6965179,180;851
KL108,KL108 KOTA RAYA,JLN TUN TAN CHENG LOCK,3.145271745,101.6981892,180;851
KL104,KL104 LIN HO,JLN HANG LEKIU,3.147642,101.697527,190
KL536,KL536 MENARA TKSS,JLN SEGAMBUT,3.182464,101.676725,190;191
KL537,KL537 TAMAN SEGAMBUT (BARAT),JLN SEGAMBUT,3.183039,101.674726,190;191
KL539,KL539 TEMPLE SEGAMBUT,JLN SEGAMBUT,3.183824,101.672461,190;191
KL540,KL540 SJKC KHAI CHEE (OPP),JLN SEGAMBUT,3.184986,101.669835,190;191
KL541,KL541 SMK SEGAMBUT (OPP),JLN SEGAMBUT,3.186766,101.667242,190
,KTM KOMUTER SEGAMBUT,JLN SEGAMBUT,3.186961613,101.6630455,190
KL1581,KL1581 KG SEGAMBUT BAHAGIA (BARAT),JLN SEGAMBUT,3.185594,101.658276,190
KL1582,KL1582 MANDY VILLA (OPP),JLN SEGAMBUT,3.185221,101.657172,190
KL1583,KL1583 SURAU IKHWANIAH,JLN SEGAMBUT DALAM,3.183908,101.655848,190
KL1584,KL1584 KLINIK KESIHATAN SEGAMBUT (OPP),JLN SEGAMBUT DALAM,3.182899,101.654918,190
KL1586,KL1586 MASJID AL-UBUDIAH (OPP),JLN SEGAMBUT DALAM,3.178675,101.652195,190
KL1588,KL1588 KG SEGAMBUT DALAM (SELATAN),JLN SEGAMBUT DALAM,3.175384,101.651265,190
KL1589,KL1589 IMPIAN VILLAS (OPP),JLN KIARA 3,3.174035,101.651114,190
,RESIDENSI SEFINA,JLN KIARA 3,3.170731,101.64948,190
KL1674,KL1674 KIARA 1888,JLN KIARA 3,3.169728,101.649317,190
KL1482,KL1482 GARDEN INTERNATIONAL SCHOOL,JLN KIARA 3,3.166853,101.648723,190
KL1483,KL1483 FLORA MURNI RESIDENCE,JLN KIARA 3,3.165621,101.648498,190
KL2338,KL2338 PLAZA CRYSTELVILLE,JLN 23/70A,3.163064,101.651408,190
KL1485,KL1485 PLAZA PRISMA VILLE,JLN 23/70A,3.161209,101.649637,190
KL1681,KL1681 HAB DESA SRI HARTAMAS,JLN SRI HARTAMAS 22,3.163737597,101.647714,190
KL1484,KL1484 LANAI KIARA (OPP),JLN KIARA 3,3.165563316,101.6483276,190
KL1683,KL1683 GARDEN INTERNATIONAL SCHOOL,JLN KIARA,3.167098858,101.6485857,190
KL1711,KL1711 CASA KIARA,JLN KIARA 3,3.168954,101.649073,190
,TRINITY PENTAMONT,JLN KIARA 3,3.171021,101.649469,190
KL1590,KL1590 IMPIAN VILLAS,JLN KIARA 3,3.174135,101.651011,190
KL542,KL542 KG SEGAMBUT DALAM (SELATAN),JLN SEGAMBUT DALAM,3.175317035,101.6511186,190
KL1712,KL1712 KG SEGAMBUT DALAM,JLN SEGAMBUT DALAM,3.177714,101.651757,190
KL1587,KL1587 MASJID AL-UBUDIAH,JLN SEGAMBUT DALAM,3.178832,101.652123,190
KL544,KL544 KLINIK KESIHATAN SEGAMBUT,JLN SEGAMBUT DALAM,3.182573,101.654268,190
KL545,KL545 SURAU IKHWANIAH (OPP),JLN SEGAMBUT DALAM,3.183984,101.655761,190
KL520,KL520 MANDY VILLA,JLN SEGAMBUT,3.185363329,101.6568808,190
KL521,KL521 KG SEGAMBUT BAHAGIA (BARAT),JLN SEGAMBUT,3.185775,101.658265,190
,KTM KOMUTER SEGAMBUT,JLN SEGAMBUT,3.187153749,101.6628345,190
KL524,KL524 SMK SEGAMBUT,JLN SEGAMBUT,3.186885,101.667581,190
KL533,KL533 SJKC KHAI CHEE,JLN SEGAMBUT,3.185720997,101.6692637,190;191
KL534,KL534 TAN CHONG MOTOR,JLN SEGAMBUT,3.184001,101.672747,190;191
KL914,KL914 TAMAN SEGAMBUT (BARAT),JLN SEGAMBUT,3.183432,101.674414,190;191
KL535,KL535 MENARA TKSS (OPP),JLN SEGAMBUT,3.183287288,101.6762587,190;191
KL941,KL941 TAMAN SEGAMBUT (TIMUR),JLN SEGAMBUT,3.181775633,101.6775575,190;191
KL1044,KL1044 TERMINAL SRI SEGAMBUT,JLN UDANG KEPAI,3.19442765,101.6565548,191
KL1046,KL1046 KOMERSIAL SRI SEGAMBUT/BHP (OPP),JLN UDANG RAWA,3.196802,101.654976,191
KL1732,KL1732 TAMAN SRI SEGAMBUT,JLN UDANG RAWA,3.198823523,101.6550292,191
KL1047,KL1047 KOMERSIAL PUSAT KEPONG (BARAT),JLN UDANG BATU,3.199748,101.655989,191
KL1873,KL1873 TAMAN SRI SEGAMBUT (TIMUR),PINTASAN SEGAMBUT,3.199546,101.659215,191
KL1875,KL1875 KUIL SPG PINTASAN SEGAMBUT,JLN 31/31B,3.197883,101.660264,191
KL1489,KL1489 RUMAH PANJANG (BARAT),JLN 31/31B,3.198501651,101.6613111,191
KL1490,KL1490 RUMAH PANJANG (TIMUR),JLN 22/31B,3.199378,101.662404,191
KL218,KL218 PADANG PERMAINAN,JLN G,3.199849771,101.6633013,191
KL1660,KL1660 PADANG BOLA SEGAMBUT,JLN A,3.200076,101.665257,191
KL1049,KL1049 KOMERSIAL TAMAN BATU,JLN A,3.199734291,101.6664677,191
KL199,KL199 KG SRI DELIMA,JLN 17/42,3.199079736,101.666604,191
KL1855,KL1855 SPG JLN JAMBU GOLOK,JLN 17/42,3.198178,101.666296,191
KL1856,KL1856 LOT KEDAI KOK DOH (OPP),JLN 17/42,3.196854943,101.6657895,191
KL1491,KL1491 PEKAN KOK DOH,JLN 6/42A,3.194812825,101.6653973,191
KL1857,KL1857 MADRASAH MANBAUL ULOOM,JLN 6/42A,3.193393398,101.6657244,191
KL1859,KL1859 BENGKEL SERVIS,JLN 4/42A,3.192462,101.666847,191
KL1860,KL1860 PEKAN KOK DOH,JLN 1/42,3.190514606,101.6688245,191
KL531,KL531 MASJID AL FIRDAUS (OPP),JLN 1/42,3.188029134,101.6691715,191
KL1861,KL1861 SK SEGAMBUT (OPP),JLN 1/42,3.187135,101.668396,191
KL67,KL67 CHOWKIT (SELATAN),JLN CHOWKIT,3.166265,101.697543,191;251
KL1862,KL1862 SK SEGAMBUT,JLN 1/42A,3.187528992,101.6684635,191
KL532,KL532 MASJID AL FIRDAUS,JLN 1/42,3.188085,101.668964,191
KL1863,KL1863 CAR HORSE MOTORS,JLN 1/42A,3.190266,101.668736,191
KL1864,KL1864 BENGKEL SERVIS (OPP),JLN 4/42A,3.192356776,101.6670993,191
KL1866,KL1866 MADRASAH MANBAUL ULOOM (OPP),JLN 6/42A,3.193276058,101.6655425,191
KL1037,KL1037 KG PASIR SEGAMBUT,JLN 6/42A,3.194754479,101.665228,191
KL1867,KL1867 LOT KEDAI KOK DOH,JLN 17/42,3.196779398,101.6655688,191
KL1869,KL1869 TAMAN LAWA,JLN D,3.198669,101.665383,191
KL1871,KL1871 TAMAN LAWA (BARAT),JLN E,3.198432646,101.6638017,191
KL1038,KL1038 RUMAH PANJANG (TIMUR),JLN 22/31B,3.199221,101.662547,191
KL1039,KL1039 RUMAH PANJANG (BARAT),JLN 31/31B,3.198548,101.661703,191
KL1872,KL1872 KUIL SPG PINTASAN SEGAMBUT (OPP),JLN 31/31B,3.197914,101.660517,191
KL802,KL802 TEMPLE MARIAMMAN (OPP),PINTASAN SEGAMBUT,3.198002,101.659652,191
KL1876,KL1876 TAMAN PUSAT KEPONG,JLN UDANG BATU,3.199601,101.658034,191
KL1040,KL1040 KOMERSIAL PUSAT KEPONG (OPP),JLN UDANG BATU,3.199636,101.655918,191
KL1041,KL1041 KOMERSIAL SRI SEGAMBUT/BHP,JLN UDANG RAWA,3.196974,101.655168,191
KL1042,KL1042 TAMAN SRI SEGAMBUT (SELATAN),JLN UDANG KEPAI,3.195415,101.655531,191
KL1043,KL1043 MASJID AL-QURTUBI,JLN UDANG KEPAI,3.194611,101.656705,191
SL163,SL163 KOLEJ VOKASIONAL GOMBAK,JLN SG PUSU,3.246681237,101.7283127,200;MPS1
SL164,SL164 KUARTERS GURU BATU 8,JLN SG PUSU,3.244887,101.725061,200;MPS1
SL165,SL165 SBP INTEGRASI GOMBAK,JLN SG PUSU,3.244203813,101.7220301,200;MPS1
SL166,SL166 KG SG CHINCIN (TIMUR),JLN GOMBAK,3.243757,101.720204,200;201;MPS1
SL167,SL167 MASJID SG CHINCHIN (OPP),JLN GOMBAK,3.244645496,101.7167008,200;201;MPS1
SL168,SL168 KG SG CHINCHIN,JLN GOMBAK,3.244675,101.714887,200;201;MPS1
SL169,SL169 KG SG CHINCHIN (UTARA),JLN GOMBAK,3.242955,101.713955,200;201;MPS1
SL500,SL500 KG GOMBAK UTARA,JLN GOMBAK,3.241485,101.714034,200;201;MPS1
SL170,SL170 SK GOMBAK UTARA,JLN GOMBAK,3.239419417,101.7142613,200;201;MPS1
SL171,SL171 SK SG PUSU,JLN GOMBAK,3.237334,101.714453,200;201;MPS1
SL172,SL172 AYUMAN SUITES,JLN GOMBAK,3.234067467,101.7141037,200;201;MPS1
SL109,SL109 DEWAN DATIN ZALEHA (OPP),JLN GOMBAK,3.231048376,101.7124181,200;201;202;T202
SL490,SL490 KG TENGAH GOMBAK,JLN GOMBAK,3.229478,101.713428,200;201;T202
SL110,SL110 PANGSAPURI SRI HARMONIS,JLN GOMBAK,3.227791,101.713998,200;201;202;T202
SL111,SL111 KG TGH GOMBAK (SELATAN),JLN GOMBAK,3.224820124,101.7143626,200;201;202;T202
SL112,SL112 MASJID BATU 6 (OPP),JLN GOMBAK,3.222574543,101.7138616,200;201;202;T202
SL173,SL173 GOMBAK SETIA,JLN GOMBAK,3.220075586,101.7130105,200;201;T202
SL174,SL174 BALAI POLIS GOMBAK,JLN GOMBAK,3.218599,101.713073,200;201;202;T203
SL175,SL175 JABATAN VETERINAR,JLN GOMBAK,3.216991161,101.7131322,200;201;202;T203
KL904,KL904 BATU 5 GOMBAK,JLN GOMBAK,3.213358,101.711984,200;201;202;T203
KL905,KL905 PEJABAT POS GOMBAK,JLN GOMBAK,3.212413226,101.7091363,200;201;202;T203
KL906,KL906 SRA ZAID HARITHAH,JLN GOMBAK,3.21094748,101.7065472,200;201;202;T203
KL907,KL907 RESIDENSI INSPIRIA (OPP),JLN GOMBAK,3.209196079,101.7046576,200;201;202;T203
KL908,KL908 JU XIAN MIOW,JLN GOMBAK,3.207334,101.702901,200;201;202
KL909,KL909 BATU 4 GOMBAK,JLN GOMBAK,3.206078826,101.7021297,200;201;202
KL910,KL910 KL TRADERS SQUARE,JLN GOMBAK,3.203286,101.702583,200;202
KL911,KL911 MASJID ABI WAQQAS (OPP),JLN GOMBAK,3.201863,101.703035,200;202
KL912,KL912 SMJK CHONG HWA,JLN GOMBAK,3.198543,101.704126,200;202
KL1631,KL1631 KG PUAH,JLN GOMBAK,3.196675,101.704633,200;202
KL913,KL913 DIAMOND SQUARE,JLN GOMBAK,3.194449528,101.7055449,200;202
KL691,KL691 GUAN YING TING (OPP),JLN PAHANG,3.187681,101.703603,200;202;250;251;254
KL692,KL692 SRJKC CHONG HWA (OPP),JLN PAHANG,3.183543,101.702285,200;202;250;251;254
KL693,KL693 TITIWANGSA (BARAT),JLN PAHANG,3.180051319,101.7011616,200;202;250;251;254
KL694,KL694 SJKC CHIAO NAN (OPP),JLN PAHANG,3.178573,101.700485,200;202;250;251;254
KL55,KL55 HKL (BARAT),JLN PAHANG,3.171525972,101.6989947,200;202;250;251
KL56,KL56 HKL (SELATAN),JLN PAHANG,3.169361045,101.6985454,200;202;250;251
KL53,KL53 GRAND SEASONS HOTEL,JLN PAHANG,3.170167567,101.698242,200;202;250;251;254;302;402
KL59,KL59 HKL (OPP),JLN PAHANG,3.17270166,101.6989462,200;202;250;251;254;302;402
KL669,KL669 SJKC CHIAO NAN,JLN PAHANG,3.178777,101.700303,200;251
KL670,KL670 TITIWANGSA (BARAT),JLN PAHANG,3.181696634,101.7014173,200;202;250;251;254
KL672,KL672 WISMA LOTUS,JLN PAHANG,3.185710154,101.7018407,200;202;250;251;254
KL673,KL673 GUAN YING TING,JLN PAHANG,3.188411,101.704123,200;202;250;251;254
KL894,KL894 DIAMOND SQUARE (OPP),JLN GOMBAK,3.194427,101.705273,200;202
KL895,KL895 KG PUAH,JLN GOMBAK,3.197006579,101.704281,200;202
KL896,KL896 SMJK CHONG HWA (OPP),JLN GOMBAK,3.19866,101.703768,200;202
KL897,KL897 MASJID SAAD ABI WAQQAS,JLN GOMBAK,3.201601034,101.702814,200;202
KL898,KL898 KL TRADERS SQUARE (OPP),JLN GOMBAK,3.203366894,101.702223,200;202
KL899,KL899 BATU 4 GOMBAK,JLN GOMBAK,3.205718573,101.7016796,200;201;202
KL900,KL900 RESIDENSI INSPIRIA,JLN GOMBAK,3.208744144,101.7036936,200;201;202
KL901,KL901 MASJID ZAID HARITHAH,JLN GOMBAK,3.211145,101.706347,200;201;202
KL902,KL902 PETRONAS JLN GOMBAK,JLN GOMBAK,3.212524869,101.7082062,200;201;202
KL903,KL903 BATU 5 GOMBAK,JLN GOMBAK,3.213529,101.711619,200;201;202;T203
SL101,SL101 SK 1 & 2 GOMBAK,JLN GOMBAK,3.216992641,101.7128823,200;201;202;T203
SL102,SL102 MASJID AS SYAKIRIN,JLN GOMBAK,3.218642897,101.7128221,200;201;202;T203
SL317,SL317 GOMBAK SETIA,JLN GOMBAK,3.22155717,101.7131682,200;201;202;T202
SL318,SL318 GOMBAK SETIA,JLN GOMBAK,3.224808139,101.7141204,200;201;202;T202
SL103,SL103 KG TENGAH GOMBAK,JLN GOMBAK,3.227421,101.713756,200;201;202;T202
SL104,SL104 TAMAN BUKIT LELA,JLN GOMBAK,3.228916269,101.7134518,200;201;202;T202
SL105,SL105 DEWAN DATIN ZALEHA,JLN GOMBAK,3.230144256,101.7126332,200;201;202;T202
SL510,SL510 AYUMAN SUITES (OPP),JLN GOMBAK,3.234313,101.713826,200;201;MPS1
SL106,SL106 SK SG PUSU (OPP),JLN GOMBAK,3.236011,101.714303,200;201;MPS1
SL107,SL107 SK GOMBAK UTARA (OPP),JLN GOMBAK,3.238763,101.714013,200;201;MPS1
SL498,SL498 KG SG PUSU (UTARA),JLN GOMBAK,3.241288,101.713754,200;201;MPS1
SL499,SL499 KG SG CHINCIN (SELATAN),JLN GOMBAK,3.242534,101.713711,200;201;MPS1
SL108,SL108 KG SG CHINCHIN,JLN GOMBAK,3.245066,101.715124,200;201;MPS1
SL113,SL113 MASJID SG CHINCHIN,JLN GOMBAK,3.245093496,101.7163176,200;201;MPS1
SL114,SL114 KG SG CHINCIN (TIMUR),JLN GOMBAK,3.243951,101.720037,200;201;MPS1
,SBP INTEGRASI GOMBAK (OPP),JLN SG PUSU,3.2443281,101.7218323,200
SL146,SL146 SK INTEGRASI GOMBAK,JLN SG PUSU,3.245121697,101.7228263,200;MPS1
SL147,SL147 KUARTERS INSTITUT PENDIDIKAN,JLN SG PUSU,3.245128,101.724581,200;MPS1
SL148,SL148 INTERNATIONAL ISLAMIC SCHOOL,JLN SG PUSU,3.24692949,101.7281656,200;MPS1
SL152,SL152 UIAM (TIMUR),JLN AL-JAMIAH,3.249705,101.738919,200;T200
SL153,SL153 KENMS,JLN AL-JAMIAH,3.249177,101.736809,200;T200
SL154,SL154 MAHALLAH SAFIYYAH,JLN AL-JAMIAH,3.249358,101.734785,200;T200
SL155,SL155 UIAM (SELATAN),JLN AL-JAMIAH,3.249573445,101.7337746,200;T200
SL156,SL156 KAED UIAM,JLN AL-JAMIAH,3.250626257,101.7312569,200;T200
SL157,SL157 KULIYAH ENGINEERING UIAM,JLN AL-JAMIAH,3.254295868,101.7321463,200;T200
SL159,SL159 UIAM (UTARA),JLN AL-JAMIAH,3.254087,101.734346,200;T200
SL160,SL160 IRKHS,JLN AL-JAMIAH,3.25305166,101.7359553,200;T200
SL161,SL161 PERPUSTAKAAN UIAM,JLN AL-JAMIAH,3.252231822,101.7385644,200;T200
SL162,SL162 HUB UIA,JLN AL-RIYADAH,3.251168,101.741528,200;T200
SL124,SL124 HOSPITAL ORANG ASLI (OPP),JLN GOMBAK,3.293001,101.731382,201
SL120,SL120 SKEM BUSINESS CENTRE,JLN GOMBAK,3.288651,101.730846,201
SL126,SL126 KG BATU 11 GOMBAK,JLN GOMBAK,3.282569,101.729562,201
SL127,SL127 KG BATU 11,JLN GOMBAK,3.280393628,101.7292561,201
SL129,SL129 HENTIAN BATU 11,JLN GOMBAK,3.278752,101.729577,201
SL132,SL132 DESA MAKMUR,JLN GOMBAK,3.267772,101.727481,201
SL134,SL134 KG SUNGAI SALAK,JLN GOMBAK,3.263647,101.726672,201
SL136,SL136 TAMAN PERMAI JAYA (UTARA),JLN GOMBAK,3.26069,101.726758,201
SL137,SL137 TAMAN PERMAI JAYA (SELATAN),JLN GOMBAK,3.25728,101.726113,201
SL139,SL139 TAMAN RAWIYAH SULAIMAN JAYA,JLN GOMBAK,3.254644,101.725752,201
SL142,SL142 MASJID ZAKARIA (OPP),JLN GOMBAK,3.251226,101.724127,201
SL496,SL496 BATU 8 GOMBAK UTARA,JLN GOMBAK,3.249271,101.723298,201
SL144,SL144 LEMBAH PINGGIRAN SG CHINCIN,JLN GOMBAK,3.247958,101.722944,201
SL145,SL145 SPG JLN SG PUSU,JLN GOMBAK,3.244591,101.721446,201
KL2119,KL2119 KG PADANG BALANG,JLN KG BANDAR DALAM,3.204943,101.700569,201
KL987,KL987 KG PADANG BALANG,JLN KG BANDAR DALAM,3.205617,101.698912,201
KL988,KL988 KG CHUBADAK HULU (UTARA),JLN KG BANDAR DALAM,3.204748,101.697551,201
KL994,KL994 KG CHUBADAK HULU (UTARA),JLN KG BANDAR DALAM,3.204774,101.697384,201
KL995,KL995 KG PADANG BALANG,JLN KG BANDAR DALAM,3.205747,101.699039,201
SL115,SL115 BATU 8 GOMBAK,JLN GOMBAK,3.245028,101.721603,201
SL116,SL116 LEMBAH PINGGIRAN SG CHINCIN,JLN GOMBAK,3.247301,101.722615,201
SL497,SL497 BATU 8 GOMBAK UTARA,JLN GOMBAK,3.249574,101.723244,201
SL143,SL143 MASJID ZAKARIA GOMBAK,JLN GOMBAK,3.251284,101.723978,201
SL117,SL117 TAMAN RAWIYAH SULAIMAN JAYA,JLN GOMBAK,3.253724,101.725209,201
SL138,SL138 TAMAN PERMAI JAYA (S),JLN GOMBAK,3.257326,101.725983,201
SL118,SL118 KG SG SALAK BT 10,JLN GOMBAK,3.260605,101.726634,201
SL135,SL135 KG SUNGAI SALAK,JLN GOMBAK,3.263536,101.726517,201
SL119,SL119 DESA MAKMUR,JLN GOMBAK,3.269307,101.727678,201
SL130,SL130 HENTIAN BATU 11,JLN GOMBAK,3.278433,101.729494,201
SL495,SL495 KG BATU 11,JLN GOMBAK,3.282543,101.729355,201
SL121,SL121 SKEM BUSINESS CENTRE (OPP),JLN GOMBAK,3.288451293,101.7306114,201
SL122,SL122 HOSPITAL ORANG ASLI,JLN GOMBAK,3.292573187,101.7312588,201
SL214,SL214 JEJANTAS SPG 3,JLN BT CAVES,3.233572,101.709758,202;MPS1;T202
SL215,SL215 HAB BAS GREENWOOD,JLN BT CAVES,3.234012,101.706193,202;BET17;MPS1;T202
SL240,SL240 TAMAN SRI GOMBAK FASA 4,JLN MAKMUR,3.240708,101.707096,202
SL212,SL212 HAB BAS GREENWOOD (OPP),JLN BT CAVES,3.234304,101.706215,202;MPS1;T202
SL213,SL213 JEJANTAS SPG 3,JLN BT CAVES,3.233993,101.709501,202;MPS1;T202
KL57,KL57 NS PENYELIDIKAN PERUBATAN,JLN RAJA MUDA ABDUL AZIZ,3.167674983,101.6993604,220;302
KL58,KL58 MEDAN SELERA,JLN RAJA MUDA ABD AZIZ,3.168009,101.704354,220;302
KL59,KL59 SK JLN RAJA MUDA,JLN RAJA MUDA A AZIZ,3.167985,101.707342,220;302
KL60,KL60 YAYASAN SELANGOR,JLN RAJA MUDA A AZIZ,3.168012,101.708793,220;302
KL61,KL61 SETIA SKY RESIDENCE,JLN RAJA MUDA ABD AZIZ,3.168117,101.710298,220;302
KL210,KL210 MENARA CELCOM,JLN SULTAN YAHYA PETRA,3.168445827,101.71497,220
KL211,KL211 PROTON EDAR,JLN SEMARAK,3.170942007,101.716867,220
KL212,KL212 UTM (SELATAN),JLN SEMARAK,3.172651127,101.7182116,220
KL213,KL213 PULAPOL,JLN SEMARAK,3.174629999,101.7196424,220
KL230,KL230 JPAM,JLN PADANG TEMBAK,3.175621839,101.7219005,220
KL231,KL231 MINDEF SQUARE,JLN PADANG TEMBAK,3.174968371,101.7231748,220
KL232,KL232 MARKAS LOGISTIK TENTERA,JLN PADANG TEMBAK,3.173275688,101.7257644,220
KL233,KL233 GURNEY HEIGHT BLOK A,JLN BUKIT KERAMAT,3.170212,101.729044,220
KL234,KL234 GURNEY HEIGHT BLOK C (OPP),JLN BUKIT KERAMAT,3.169726,101.728824,220
KL235,KL235 KG DATUK KERAMAT,JLN KERAMAT,3.168526,101.727852,220
KL2310,KL2310 KUATERS JUPEM,JLN KERAMAT DALAM,3.166577033,101.7305466,220;T224
KL2312,KL2312 TAMAN DATUK KERAMAT (UTARA),JLN KERAMAT DALAM,3.167233309,101.7322152,220;T224
KL2313,KL2313 TAMAN TASIK KERAMAT,JLN KERAMAT DALAM,3.16755518,101.7340502,220;T224
AJ1,AJ1 TAMAN KERAMAT (BARAT),JLN ENGGANG,3.168219,101.736894,220
AJ450,AJ450 TAMAN KERAMAT (UTARA),JLN ENGGANG,3.167931,101.740122,220
AJ451,AJ451 FLAT TAMAN KERAMAT,JLN ENGGANG,3.169025,101.744321,220
AJ2,AJ2 FLAT KERAMAT (OPP),JLN ENGGANG,3.170078744,101.7468949,220
AJ3,AJ3 PETRONAS AU2 TMN KERAMAT,JLN ENGGANG,3.171252788,101.7507945,220
AJ4,AJ4 S.E.H (OPP),JLN ENGGANG,3.173938295,101.7529775,220
AJ5,AJ5 MEDAN SELERA DESA KERAMAT,JLN ENGGANG,3.176534318,101.7533559,220
AJ6,AJ6 GSK (OPP),JLN ENGGANG,3.178129791,101.7545722,220
AJ7,AJ7 GEOLOGI PETRONAS,JLN AU 3/1,3.180120737,101.7560695,220;253
AJ8,AJ8 FLAT PKNS AU3 (OPP),JLN AU3/1,3.181483188,101.7570922,220;253
AJ9,AJ9 FLAT UTM (OPP),JLN AU 3/1,3.185031133,101.759161,220;251;T223
AJ10,AJ10 LOJI IWK,JLN AU3/1,3.187903794,101.7603087,220;251;T223
AJ11,AJ11 TRANSFORMER,JLN AU3/1,3.190880519,101.7608997,220;253
AJ12,AJ12 DEWAN BAHASA PUSTAKA,JLN AU3/1,3.19296674,101.760954,220;253
AJ13,AJ13 BENGKEL ALLY AZRAN,JLN AU3/1,3.194818653,101.7609237,220;253
AJ508,AJ508 MASJID AR-RIDHUAN,MRR2,3.196207061,101.7627837,220;253
AJ496,AJ496 SK HULU KELANG,MRR2,3.200051126,101.7612315,220;253
AJ493,AJ493 SAUDI SCHOOL (OPP),MRR2,3.202877,101.759261,220;253
AJ492,AJ492 KOMERSIAL MELAWATI/ZOO NEGARA,MRR2,3.205882,101.756909,220;253
AJ473,AJ473 TAMAN MELAWATI B,JLN TMN MELAWATI,3.210784317,101.7526521,220;222;AJ01
AJ351,AJ351 SMK TAMAN MELAWATI,JLN TMN MELAWATI,3.214854614,101.7503968,220;222;AJ01
AJ353,AJ353 TAMAN MELAWATI A (UTARA),JLN TMN MELAWATI,3.221620334,101.7481373,220;222;AJ01
AJ357,AJ357 TADIKA WATI,JLN TMN MELAWATI,3.225163,101.748794,220;222
AJ358,AJ358 TAMAN MELAWATI H,JLN TMN MELAWATI,3.228459,101.748052,220;222
AJ359,AJ359 HENTIAN TAMAN MELAWATI,JLN TMN MELAWATI,3.227956,101.745649,220;222
AJ356,AJ356 SK TAMAN MELAWATI,JLN MELAWATI 4,3.224281915,101.7473516,220;222;AJ01
AJ457,AJ457 BUKIT MELAWATI (TIMUR),JLN TAMAN MELAWATI,3.221104,101.748335,220;222;AJ01
AJ374,AJ374 TAMAN MELAWATI A (UTARA),JLN TMN MELAWATI,3.218451,101.748741,220;222;AJ01
,SJK TAMIL TAMAN MELAWATI,JLN TAMAN MELAWATI,3.216683,101.749693,220;222
AJ458,AJ458 SMK TAMAN MELAWATI,JLN TAMAN MELAWATI,3.214588,101.75088,220;222;AJ01
AJ377,AJ377 SK TAMAN MELAWATI 2,JLN TMN MELAWATI,3.212175644,101.7521888,220;222;AJ01
AJ378,AJ378 TELEKOM MELAWATI,JLN TMN MELAWATI,3.210046,101.753108,220;222;AJ01
AJ491,AJ491 ZOO NEGARA,MRR2,3.206681,101.756612,220;253
AJ494,AJ494 SAUDI SCHOOL,MRR2,3.202718,101.759804,220;253
AJ495,AJ495 SK HULU KELANG (OPP),MRR2,3.200980677,101.7611196,220;253
AJ509,AJ509 FLAT TAMAN AL-RIDHUAN,MRR2,3.196134935,101.7634235,220;253
AJ14,AJ14 BENGKEL ALLY AZRAN (OPP),JLN AU3/1,3.195174525,101.7611676,220;253
AJ15,AJ15 DEWAN BAHASA PUSTAKA (OPP),JLN AU3/1,3.192898866,101.7611801,220;253
AJ16,AJ16 TRANSFORMER (OPP),JLN AU3/1,3.189981003,101.761143,220;253
AJ17,AJ17 LOJI IWK,JLN AU 3/1,3.187929988,101.7605837,220
AJ18,AJ18 FLAT UTM,JLN AU 3/1,3.184379172,101.7592196,220
AJ19,AJ19 FLAT PKNS AU3,JLN AU3/1,3.181267952,101.7572231,220;253
AJ20,AJ20 GSK,JLN ENGGANG,3.177997644,101.7547316,220
AJ21,AJ21 SAPURA,JLN ENGGANG,3.176462096,101.7536079,220
AJ22,AJ22 S.E.H,JLN ENGGANG,3.174214313,101.7532145,220
AJ23,AJ23 TEXAS INSTRUMENTS,JLN ENGGANG,3.171014863,101.7507939,220
AJ24,AJ24 FLAT KERAMAT,JLN ENGGANG,3.169772723,101.7466667,220
AJ25,AJ25 FLAT TAMAN KERAMAT,JLN ENGGANG,3.168841,101.744319,220
AJ26,AJ26 TAMAN KERAMAT (TIMUR),JLN ENGGANG,3.167886,101.741873,220
AJ27,AJ27 TAMAN KERAMAT (UTARA),JLN ENGGANG,3.167756,101.740317,220
AJ28,AJ28 DATUM JELATEK (BARAT),JLN ENGGANG,3.168095,101.736281,220
KL2309,KL2309 TAMAN DATO KERAMAT (SELATAN),JLN DATUK KERAMAT,3.165777,101.733961,220;T224
KL2311,KL2311 LRT DATO' KERAMAT,JLN DATUK KERAMAT,3.165154037,101.7316027,220;T224
KL203,KL203 SK DATOK KERAMAT 1,JLN KERAMAT,3.166581,101.730039,220
KL204,KL204 KG DATUK KERAMAT,JLN KERAMAT,3.168292,101.727745,220
